"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BP","GO:0009889","regulation of biosynthetic process",46,0.384859238492852,1.99336432469979,0.00157543756893899,0.0110515769761392,0.00764823580207618,41,"tags=48%, list=27%, signal=50%","HNRNPA1/HNRNPR/PPP2R1A/HSPA1A/XRCC5/LMNB1/PTBP1/HNRNPU/PABPC1/RPS13/FN1/ANXA2/HSP90AB1/HNRNPC/XRCC6/SND1/EIF5/SSB/BANF1/RNH1/ANXA1/CCT6A"
"BP","GO:0045935","positive regulation of nucleobase-containing compound metabolic process",20,0.508192746737675,2.09224019824194,0.00167292652379773,0.0115628745027196,0.00800207888318111,28,"tags=50%, list=19%, signal=47%","HNRNPA1/HNRNPR/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/ANXA2/HSP90AB1/XRCC6"
"BP","GO:0034655","nucleobase-containing compound catabolic process",12,0.602469770400727,2.10501673974546,0.00171339493965867,0.0116709510382547,0.00807687317093103,38,"tags=75%, list=25%, signal=61%","HNRNPR/DNPH1/HSPA1A/HNRNPU/PABPC1/HNRNPC/SND1/SSB/RNH1"
"BP","GO:0051253","negative regulation of RNA metabolic process",12,0.597091203727177,2.0862241406145,0.00182104183477996,0.0122269951763797,0.00846168311198507,28,"tags=67%, list=19%, signal=59%","HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/RPS13/HNRNPC/XRCC6"
"BP","GO:0010604","positive regulation of macromolecule metabolic process",33,0.41512421147231,2.00703866338492,0.00230333886528703,0.0152474544603508,0.0105519897609147,52,"tags=58%, list=34%, signal=48%","HNRNPA1/HNRNPR/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/FN1/ANXA2/HSP90AB1/HNRNPC/XRCC6/PSMC1/SSB/ANXA1/CCT6A/PSMC3/PPIA/EZR"
"BP","GO:0016043","cellular component organization",63,0.345154157760232,1.90125195693864,0.00277015297833449,0.0180829430530168,0.0125142875775637,75,"tags=68%, list=50%, signal=59%","KPNB1/HNRNPA1/PPP2R1A/DNPH1/HSPA1A/XRCC5/LMNB1/HNRNPU/FN1/ANXA2/PLS3/HSP90AB1/IMMT/HNRNPC/TAGLN2/XRCC6/EIF5/BANF1/RNH1/ANXA1/TLN1/CCT6A/CAPZA1/TUBB2A/TUBB/VAT1/CAP1/COL18A1/PPIA/EZR/NSFL1C/NAPA/PSMD11/HNRNPA2B1/APOE/FLNB/TUBB4B/ICAM1/TUBA1B/CAPZB/SKP1/FBLN1/HSPA9"
"BP","GO:0045934","negative regulation of nucleobase-containing compound metabolic process",14,0.566217927042397,2.07442397343411,0.00310832357046404,0.0199545034128642,0.0138094995623181,28,"tags=64%, list=19%, signal=58%","HNRNPA1/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/RPS13/HNRNPC/XRCC6"
"BP","GO:0010557","positive regulation of macromolecule biosynthetic process",26,0.452693640946484,2.04229822089934,0.0031417728777701,0.0199545034128642,0.0138094995623181,41,"tags=54%, list=27%, signal=47%","HNRNPA1/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/FN1/ANXA2/HSP90AB1/HNRNPC/XRCC6/SSB/ANXA1/CCT6A"
"BP","GO:1901700","response to oxygen-containing compound",28,-0.433108967429664,-1.95863260006557,0.0032426636182716,0.0203206920078354,0.0140629201129253,62,"tags=71%, list=41%, signal=52%","YWHAG/A2M/LRP1/CAT/COL6A2/COL6A3/ACSL1/ADH7/SDC1/ADH4/CDH1/MAOB/GOT2/KHK/MGST1/FBP1/GPD1/SLC2A2/CPS1/SHMT1"
"BP","GO:0048522","positive regulation of cellular process",52,0.353698974969298,1.88376698353686,0.00339225825117084,0.0209784391848723,0.0145181135680303,28,"tags=35%, list=19%, signal=43%","CLIC1/HNRNPA1/HNRNPR/PPP2R1A/DNPH1/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/AKR1C1/FN1/ANXA2/HSP90AB1/HNRNPC/CAPNS1/PAFAH1B2/XRCC6"
"BP","GO:0044270","cellular nitrogen compound catabolic process",13,0.566401688197266,2.02902921337069,0.00351066914498796,0.0214287597161603,0.0148297575639273,38,"tags=69%, list=25%, signal=57%","HNRNPR/DNPH1/HSPA1A/HNRNPU/PABPC1/HNRNPC/SND1/SSB/RNH1"
"BP","GO:0019222","regulation of metabolic process",61,0.338616241211834,1.83252607718454,0.00389383647397268,0.0234628608047072,0.0162374557416674,41,"tags=43%, list=27%, signal=52%","HNRNPA1/HNRNPR/PPP2R1A/HSPA1A/XRCC5/LMNB1/PTBP1/HNRNPU/PABPC1/AKR1C1/RPS13/FN1/ANXA2/HSP90AB1/HNRNPC/CAPNS1/PAFAH1B2/XRCC6/SND1/EIF5/PSMC1/SSB/BANF1/RNH1/ANXA1/CCT6A"
"BP","GO:0051094","positive regulation of developmental process",11,0.601940565428278,2.01962029441077,0.00415178881859652,0.0240906264782761,0.0166719005191205,39,"tags=73%, list=26%, signal=58%","CLIC1/HSPA1A/XRCC5/HNRNPU/FN1/HSP90AB1/XRCC6/ANXA1"
"BP","GO:0031325","positive regulation of cellular metabolic process",35,0.391090626584144,1.91643639764726,0.00411941498932406,0.0240906264782761,0.0166719005191205,28,"tags=40%, list=19%, signal=42%","HNRNPA1/HNRNPR/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/AKR1C1/FN1/ANXA2/HSP90AB1/HNRNPC/PAFAH1B2/XRCC6"
"BP","GO:0071840","cellular component organization or biogenesis",67,0.327145984492045,1.8291938285198,0.00407389920449969,0.0240906264782761,0.0166719005191205,75,"tags=66%, list=50%, signal=59%","KPNB1/HNRNPA1/PPP2R1A/DNPH1/HSPA1A/XRCC5/LMNB1/HNRNPU/RPS13/FN1/ANXA2/PLS3/HSP90AB1/IMMT/HNRNPC/TAGLN2/XRCC6/EIF5/BANF1/RNH1/ANXA1/TLN1/CCT6A/CAPZA1/TUBB2A/TUBB/VAT1/CAP1/COL18A1/PPIA/EZR/NSFL1C/NAPA/PSMD11/HNRNPA2B1/APOE/FLNB/TUBB4B/ICAM1/TUBA1B/CAPZB/SKP1/FBLN1/HSPA9"
"BP","GO:1901615","organic hydroxy compound metabolic process",18,-0.512568845174341,-1.99286126414552,0.00459324834382888,0.0263271551414582,0.0182196885525433,47,"tags=72%, list=31%, signal=56%","ACAA1/HAO1/ALDH2/ADH7/CYB5R3/ADH4/ACAA2/MAOB/RETSAT/GPD1/DHRS7/CYP2C9/CYP2C8"
"BP","GO:0051246","regulation of protein metabolic process",30,0.40675770169108,1.9028280280083,0.00495146534158911,0.0279218522312729,0.0193232975127958,35,"tags=47%, list=23%, signal=45%","HNRNPR/PPP2R1A/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/FN1/ANXA2/HSP90AB1/XRCC6/EIF5/PSMC1/SSB"
"BP","GO:0009893","positive regulation of metabolic process",39,0.362626804273147,1.82749656334224,0.00499028848388707,0.0279218522312729,0.0193232975127958,41,"tags=46%, list=27%, signal=45%","HNRNPA1/HNRNPR/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/AKR1C1/FN1/ANXA2/HSP90AB1/HNRNPC/PAFAH1B2/XRCC6/PSMC1/SSB/ANXA1/CCT6A"
"MF","GO:0042802","identical protein binding",39,-0.37537353600209,-1.85734291214435,0.00599393236771605,0.0331429201509005,0.0229365337662447,39,"tags=46%, list=26%, signal=46%","SCARB2/IVD/GRHPR/AKR7A3/SDC1/CDH1/MAOB/UGP2/PYGL/HPD/CDH2/ASL/DPYS/FBP1/GPD1/ALDOB/AGXT/SHMT1"
"BP","GO:0009057","macromolecule catabolic process",23,0.424890263929457,1.82684695256126,0.00615961787128628,0.0336630279012157,0.0232964739562725,53,"tags=65%, list=35%, signal=50%","HNRNPR/HSPA1A/HNRNPU/PABPC1/ANXA2/HSP90AB1/HNRNPC/SND1/PSMC1/SSB/RNH1/PSMD8/PSMC3/EZR/NSFL1C"
"BP","GO:0070887","cellular response to chemical stimulus",42,-0.358536556198161,-1.80063131333685,0.0065653140456633,0.0354677885225489,0.0245454572306105,32,"tags=36%, list=21%, signal=39%","ADH4/CDH1/ACAA2/ITGA1/MGST1/FBP1/GPD1/UGT2B15/SLC2A2/ARG1/CPS1/CYP2C9/UGT2B7/SHMT1/CYP2C8"
"BP","GO:0042221","response to chemical",55,-0.34008403160195,-1.83550855661339,0.00671218996739208,0.0358491964167531,0.0248094102861741,33,"tags=35%, list=22%, signal=42%","SDC1/ADH4/CDH1/ACAA2/MAOB/GOT2/ITGA1/KHK/MGST1/FBP1/GPD1/UGT2B15/SLC2A2/ARG1/CPS1/CYP2C9/UGT2B7/SHMT1/CYP2C8"
"BP","GO:0009891","positive regulation of biosynthetic process",27,0.419270741392704,1.90647144728545,0.00716430043890003,0.0366383341042895,0.0253555324484333,41,"tags=52%, list=27%, signal=46%","HNRNPA1/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/FN1/ANXA2/HSP90AB1/HNRNPC/XRCC6/SSB/ANXA1/CCT6A"
"BP","GO:0031328","positive regulation of cellular biosynthetic process",27,0.419270741392704,1.90647144728545,0.00716430043890003,0.0366383341042895,0.0253555324484333,41,"tags=52%, list=27%, signal=46%","HNRNPA1/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/FN1/ANXA2/HSP90AB1/HNRNPC/XRCC6/SSB/ANXA1/CCT6A"
"BP","GO:0050793","regulation of developmental process",22,0.443834032200657,1.90149578090532,0.00717175901615879,0.0366383341042895,0.0253555324484333,39,"tags=55%, list=26%, signal=47%","CLIC1/PPP2R1A/HSPA1A/XRCC5/PTBP1/HNRNPU/FN1/ANXA2/HSP90AB1/XRCC6/RNH1/ANXA1"
"BP","GO:0000278","mitotic cell cycle",12,0.536540651886643,1.87466178265524,0.00713886009196051,0.0366383341042895,0.0253555324484333,53,"tags=75%, list=35%, signal=53%","KPNB1/PPP2R1A/HSPA1A/HNRNPU/BANF1/ANXA1/TUBB2A/TUBB/NSFL1C"
"BP","GO:0071466","cellular response to xenobiotic stimulus",10,-0.612171882737517,-1.9072612540241,0.00732521587749362,0.037019908198086,0.0256196005223037,15,"tags=50%, list=10%, signal=48%","FBP1/UGT2B15/CYP2C9/UGT2B7/CYP2C8"
"BP","GO:0051248","negative regulation of protein metabolic process",15,0.501037307625197,1.88719221985267,0.00760943698708016,0.0380471849354008,0.0263305266406245,21,"tags=47%, list=14%, signal=45%","HNRNPR/PPP2R1A/HSPA1A/HNRNPU/PABPC1/ANXA2/HSP90AB1"
"CC","GO:0005654","nucleoplasm",39,0.353409576615949,1.7810453587744,0.00771221298880458,0.0381551589972437,0.0264052500115304,39,"tags=44%, list=26%, signal=44%","KPNB1/HNRNPA1/HNRNPR/HSPA1A/XRCC5/LMNB1/PTBP1/HNRNPA3/HNRNPU/RPS13/HSP90AB1/HNRNPC/XRCC6/PSMC1/BANF1/RNH1/ANXA1"
"MF","GO:0019904","protein domain specific binding",10,0.589071480700098,1.89924788129916,0.00860580769878174,0.0421326001919523,0.0291578352952145,52,"tags=80%, list=34%, signal=56%","KPNB1/HNRNPA1/HSPA1A/HSP90AB1/TLN1/CCT6A/TUBB/EZR"
"BP","GO:0048518","positive regulation of biological process",56,0.326707816525351,1.75451385663774,0.00880164603090815,0.0426471508714106,0.0295139297184006,28,"tags=32%, list=19%, signal=42%","CLIC1/HNRNPA1/HNRNPR/PPP2R1A/DNPH1/HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/AKR1C1/FN1/ANXA2/HSP90AB1/HNRNPC/CAPNS1/PAFAH1B2/XRCC6"
"CC","GO:0005694","chromosome",10,0.582985591940999,1.87962613468565,0.00963553873325942,0.0457444768144639,0.0316574318827981,37,"tags=70%, list=25%, signal=57%","PPP2R1A/XRCC5/HNRNPU/HNRNPC/XRCC6/SSB/BANF1"
"BP","GO:0009410","response to xenobiotic stimulus",16,-0.490784917655513,-1.85351027334409,0.00955996588044954,0.0457444768144639,0.0316574318827981,15,"tags=50%, list=10%, signal=50%","CDH1/MAOB/FBP1/UGT2B15/CPS1/CYP2C9/UGT2B7/CYP2C8"
"BP","GO:0006631","fatty acid metabolic process",14,-0.527307245316608,-1.90951836383941,0.0100569772849831,0.0468854118816109,0.0324470151655493,52,"tags=79%, list=34%, signal=57%","ACAT1/ACAA1/HAO1/ACSL1/ADH7/IVD/ADH4/ACAA2/ACADS/CYP2C9/CYP2C8"
"BP","GO:0019637","organophosphate metabolic process",14,-0.525368201452796,-1.90249657550041,0.010350606517729,0.0468854118816109,0.0324470151655493,27,"tags=57%, list=18%, signal=52%","UGP2/PYGL/DPYS/FBP1/GPD1/ALDOB/CPS1/SHMT1"
"BP","GO:0051247","positive regulation of protein metabolic process",19,0.469755077811453,1.89371941399635,0.0100943739110337,0.0468854118816109,0.0324470151655493,52,"tags=68%, list=34%, signal=51%","HSPA1A/XRCC5/PTBP1/HNRNPU/PABPC1/ANXA2/HSP90AB1/XRCC6/PSMC1/SSB/PSMC3/PPIA/EZR"
"BP","GO:0006066","alcohol metabolic process",16,-0.486627128198998,-1.83780786441745,0.010727573856931,0.0468854118816109,0.0324470151655493,46,"tags=69%, list=30%, signal=53%","HAO1/ALDH2/ADH7/CYB5R3/ADH4/ACAA2/RETSAT/GPD1/DHRS7/CYP2C9/CYP2C8"
"MF","GO:0003677","DNA binding",15,0.485829002395839,1.82990906973751,0.0107736691132212,0.0468854118816109,0.0324470151655493,37,"tags=53%, list=25%, signal=45%","HNRNPA1/XRCC5/LMNB1/PTBP1/HNRNPU/HNRNPC/XRCC6/BANF1"
"BP","GO:0030154","cell differentiation",44,0.330697258665062,1.71506482998504,0.0105544084002765,0.0468854118816109,0.0324470151655493,30,"tags=34%, list=20%, signal=39%","CLIC1/PPP2R1A/DNPH1/HSPA1A/XRCC5/PTBP1/HNRNPU/AKR1C1/FN1/ANXA2/HSP90AB1/HNRNPC/TAGLN2/XRCC6/SND1"
"BP","GO:0048869","cellular developmental process",44,0.330697258665062,1.71506482998504,0.0105544084002765,0.0468854118816109,0.0324470151655493,30,"tags=34%, list=20%, signal=39%","CLIC1/PPP2R1A/DNPH1/HSPA1A/XRCC5/PTBP1/HNRNPU/AKR1C1/FN1/ANXA2/HSP90AB1/HNRNPC/TAGLN2/XRCC6/SND1"
"CC","GO:0031981","nuclear lumen",47,0.328221147062907,1.71188558999752,0.0106223552354714,0.0468854118816109,0.0324470151655493,65,"tags=62%, list=43%, signal=51%","KPNB1/HNRNPA1/HNRNPR/HSPA1A/XRCC5/LMNB1/PTBP1/HNRNPA3/HNRNPU/RPS13/ANXA2/HSP90AB1/HNRNPC/PAFAH1B2/XRCC6/PSMC1/BANF1/RNH1/ANXA1/PSMD8/PSMC3/EZR/UQCRC2/ILF2/PSMD11/HINT1/HNRNPA2B1/RPL3/EEF1D"
"BP","GO:0044237","cellular metabolic process",107,-0.31027093000165,-1.68415929462757,0.0105078380691677,0.0468854118816109,0.0324470151655493,47,"tags=37%, list=31%, signal=88%","ACAA1/HAO1/ACSL1/LHPP/ALDH2/ADH7/CYB5R3/GCHFR/SCARB2/CD81/IVD/GRHPR/AKR7A3/ADH4/CDH1/ACAA2/MAOB/GOT2/UGP2/ITGA1/RETSAT/KHK/PYGL/UGT2B10/HPD/ASL/DPYS/FBP1/GPD1/ALDOB/AGXT/UGT2B15/DHRS7/ACADS/ARG1/CPS1/CYP2C9/UGT2B7/SHMT1/CYP2C8"
"BP","GO:0006725","cellular aromatic compound metabolic process",55,0.310846663755672,1.6898975053286,0.0109271910369309,0.0471172457555735,0.0326074556292771,38,"tags=40%, list=25%, signal=47%","HNRNPA1/HNRNPR/PPP2R1A/DNPH1/HSPA1A/XRCC5/PTBP1/HNRNPA3/HNRNPU/PABPC1/AKR1C1/RPS13/ANXA2/HSP90AB1/SULT2A1/HNRNPC/XRCC6/SND1/GGH/SSB/BANF1/RNH1"
"BP","GO:0046700","heterocycle catabolic process",14,0.513072824792059,1.87971895101533,0.0112030257643387,0.0478674737203564,0.0331266503462265,38,"tags=64%, list=25%, signal=53%","HNRNPR/DNPH1/HSPA1A/HNRNPU/PABPC1/HNRNPC/SND1/SSB/RNH1"
